ID,Movie_Name,URL,Director,Producer,Writer,Casting,Budget,Box_Office,Duration,Year,Rating,Rating_count,Genre,Inflated_Box_Office,Inflated_Budget,Performance,Profit
Bunty_Aur_Babli_2,Bunty Aur Babli 2,https://wikipedia.org/wiki/Bunty_Aur_Babli_2,Varun V. Sharma,Aditya Chopra,Varun V. Sharma,"Saif Ali Khan, Rani Mukerji, Siddhant Chaturvedi, Sharvari Wagh",45.0,22.0,2h 18m,2021,4.1,4400,Comedy,26.2,53.6,Flop,0.4888888888888889
Mubarakan,Mubarakan,https://wikipedia.org/wiki/Mubarakan,Anees Bazmee,"Sony Pictures Networks Productions, Murad Khetani, Ashwin Varde",,"Anil Kapoor, Arjun Kapoor, Ileana D'Cruz, Athiya Shetty",65.0,94.0,2h 36m,2017,5.6,4400,Comedy,141.34,97.74,Semihit,1.4461538461538461
Saina_(film),Saina,https://wikipedia.org/wiki/Saina_(film),Amole Gupte,"Bhushan Kumar, Krishan Kumar, Sujay Jairaj, Rashesh Shah",Amole Gupte,Parineeti Chopra,26.0,2.0,2h 15m,2021,4.5,4300,Biographical,2.38,30.97,Flop,0.07692307692307693
B.A._Pass,B.A. Pass,https://wikipedia.org/wiki/B.A._Pass,Ajay Bahl,"Narendra Singh, Ajay Bahl",Ritesh Shah,"Shilpa Shukla, Shadab Kamal, Rajesh Sharma, Dibyendu Bhattacharya",2.0,28.0,1h 35m,2012,6.4,4300,Thriller,56.34,4.02,Blockbuster,14.0
Ghatak:_Lethal,Ghatak: Lethal,https://wikipedia.org/wiki/Ghatak:_Lethal,Rajkumar Santoshi,,,"Sunny Deol, Meenakshi Seshadri, Amrish Puri, Danny Denzongpa",6.2,32.0,2h 38m,1996,7.5,4300,Action,163.57,31.69,Blockbuster,5.161290322580645
Dil_Toh_Baccha_Hai_Ji,Dil Toh Baccha Hai Ji,https://wikipedia.org/wiki/Dil_Toh_Baccha_Hai_Ji,Madhur Bhandarkar,"Madhur Bhandarkar, Kumar Mangat Pathak","Madhur Bhandarkar, Anil Pandey, Neeraj Udhwani, Sanjay Chhel","Ajay Devgn, Emraan Hashmi, Omi Vaidya",28.5,41.0,2h 23m,2011,5.9,4300,Comedy,87.45,60.79,Semihit,1.4385964912280702
Shaadi_Ke_Side_Effects,Shaadi Ke Side Effects,https://wikipedia.org/wiki/Shaadi_Ke_Side_Effects,Saket Chaudhary,"Ekta Kapoor, Shobha Kapoor, Pritish Nandy",Arshad Syed,"Farhan Akhtar, Vidya Balan, Ram Kapoor, Vir Das",43.0,70.0,2h 25m,2014,5.6,4200,Comedy,125.36,77.01,Semihit,1.627906976744186
Ungli,Ungli,https://wikipedia.org/wiki/Ungli,Rensil D'Silva,"Hiroo Yash Johar, Karan Johar","Rensil D'Silva, Milap Zaveri","Emraan Hashmi, Randeep Hooda, Kangana Ranaut, Neha Dhupia, Angad Bedi, Neil Bhoopalam, Sanjay Dutt",39.0,50.0,1h 54m,2014,5.8,4200,Thriller,89.54,69.84,Semihit,1.2820512820512822
Zanjeer_(1973_film),Zanjeer,https://wikipedia.org/wiki/Zanjeer_(1973_film),Prakash Mehra,Prakash Mehra Productions,,"Amitabh Bachchan, Jaya Bhaduri, Pran",0.9,17.0,2h 17m,2013,3.4,2900,Action,32.27,1.71,Blockbuster,18.88888888888889
Kyaa_Super_Kool_Hain_Hum,Kyaa Super Kool Hain Hum,https://wikipedia.org/wiki/Kyaa_Super_Kool_Hain_Hum,Sachin Yardi,"Ekta Kapoor, Shobha Kapoor",Sachin Yardi,"Riteish Deshmukh, Tusshar Kapoor, Neha Sharma, Sarah Jane Dias, Anupam Kher",19.0,61.0,2h 16m,2012,5.0,4200,Comedy,122.74,38.23,Superhit,3.210526315789474
Raaz_(2002_film),Raaz,https://wikipedia.org/wiki/Raaz_(2002_film),Vikram Bhatt,"Mukesh Bhatt, Kumar S. Taurani, Ramesh S. Taurani","Mahesh Bhatt, Girish Dhamija","Dino Morea, Bipasha Basu, Malini Sharma, Ashutosh Rana",5.0,36.0,2h 31m,2002,6.6,4200,Thriller,129.73,18.02,Blockbuster,7.2
Aakrosh_(2010_film),Aakrosh,https://wikipedia.org/wiki/Aakrosh_(2010_film),Priyadarshan,Kumar Mangat Pathak,"Robin Bhatt, Aditya Dhar, Akash Khurana","Ajay Devgn, Akshaye Khanna, Bipasha Basu, Paresh Rawal, Reema Sen",38.0,19.0,2h 26m,2010,7.0,4100,Thriller,42.96,85.91,Flop,0.5
Bullett_Raja,Bullett Raja,https://wikipedia.org/wiki/Bullett_Raja,Tigmanshu Dhulia,"Rahul Mittra, Nitin Tej Ahuja, Tigmanshu Dhulia","Tigmanshu Dhulia, Amaresh Misra","Saif Ali Khan, Jimmy Sheirgill, Vidyut Jammwal, Sonakshi Sinha, Chunky Pandey, Ravi Kishan, Vishwajeet Pradhan, Gulshan Grover, Raj Babbar",25.0,117.0,2h 18m,2013,4.9,4100,Action,222.1,47.46,Blockbuster,4.68
Shor_in_the_City,Shor in the City,https://wikipedia.org/wiki/Shor_in_the_City,Raj NidimoruKrishna D.K.,"Ekta Kapoor, Shobha Kapoor","Raj Nidimoru, Krishna D.K., Sita Menon","Sendhil Ramamurthy, Tusshar Kapoor, Nikhil Dwivedi, Preeti Desai, Sundeep Kishan, Pitobash, Radhika Apte, Girija Oak, Amit Mistry, Zakir Hussain",3.0,4.0,1h 52m,2010,7.2,4100,Thriller,9.04,6.78,Semihit,1.3333333333333333
1920_(film),1920,https://wikipedia.org/wiki/1920_(film),Vikram Bhatt,"Surendra Sharma, Bhagwati Gabrani, Amita Bishnoi",Vikram Bhatt,"Rajneesh Duggal, Adah Sharma, Indraneil Sengupta, Anjori Alagh",7.0,15.0,2h 23m,2008,6.4,4100,Horror,38.11,17.78,Superhit,2.142857142857143
Margarita_with_a_Straw,Margarita with a Straw,https://wikipedia.org/wiki/Margarita_with_a_Straw,Shonali Bose,Shonali Bose,"Shonali Bose, Nilesh Maniyar","Kalki Koechlin, Revathi, Sayani Gupta, William Moseley",6.5,7.0,1h 40m,2014,7.2,4100,Drama,12.54,11.64,Average,1.0769230769230769
Raaz_3,Raaz 3,https://wikipedia.org/wiki/Raaz_3,Vikram Bhatt,"Mahesh Bhatt (Presenter), Mukesh Bhatt",Shagufta Rafique,"Bipasha Basu, Emraan Hashmi, Esha Gupta",25.0,101.0,2h 19m,2012,4.2,4100,Horror,203.23,50.3,Blockbuster,4.04
1920:_Horrors_of_the_Heart,1920: Horrors of the Heart,https://wikipedia.org/wiki/1920:_Horrors_of_the_Heart,Krishna Bhatt,"Vikram Bhatt, Raj Kishor Khaware, Rakesh Juneja, Shwetambari Bhatt","Mahesh Bhatt, Suhrita Das","Avika Gor, Rahul Dev, Barkha Bisht, Randheer Rai",10.0,19.0,2h 2m,2023,2.6,4100,Horror,20.14,10.6,Hit,1.9
Luv_Shuv_Tey_Chicken_Khurana,Luv Shuv Tey Chicken Khurana,https://wikipedia.org/wiki/Luv_Shuv_Tey_Chicken_Khurana,Sameer Sharma,"Ronnie Screwvala, Anurag Kashyap, Siddharth Roy Kapur",Sumit Batheja,"Kunal Kapoor, Huma Qureshi, Rajesh Sharma",3.0,11.0,2h 20m,2012,6.6,4100,Comedy,22.13,6.04,Superhit,3.6666666666666665
Bhoot_(2003_film),Bhoot,https://wikipedia.org/wiki/Bhoot_(2003_film),Ram Gopal Varma,Nitin Manmohan,Ram Gopal Varma,"Ajay Devgn, Urmila Matondkar, Nana Patekar, Rekha, Fardeen Khan, Tanuja",6.7,24.0,1h 53m,2003,6.4,4100,Horror,81.59,22.78,Superhit,3.582089552238806
Damini_(1993_film),Damini,https://wikipedia.org/wiki/Damini_(1993_film),Rajkumar Santoshi,"Aly Morani, Karim Morani, Bunty Soorma","Rajkumar Santoshi, Sutanu Gupta","Rishi Kapoor, Meenakshi Sheshadri, Sunny Deol, Amrish Puri, Aamir Khan, Tinu Anand",10.0,12.0,2h 55m,1993,7.8,4100,Drama,73.06,60.88,Average,1.2
Raaz:_The_Mystery_Continues,Raaz: The Mystery Continues,https://wikipedia.org/wiki/Raaz:_The_Mystery_Continues,Mohit Suri,Mahesh Bhatt,Shagufta Rafique,"Emraan Hashmi, Kangana Ranaut",18.0,38.0,2h 31m,2009,5.7,400,Horror,91.07,43.14,Superhit,2.111111111111111
The_Body_(2019_film),The Body,https://wikipedia.org/wiki/The_Body_(2019_film),Jeethu Joseph,Sunir Kheterpal,,"Rishi Kapoor, Emraan Hashmi, Vedhika, Sobhita Dhulipala",20.0,4.0,1h 41m,2019,5.4,400,Thriller,5.35,26.76,Flop,0.2
Sooryavansham,Sooryavansham,https://wikipedia.org/wiki/Sooryavansham,E. V. V. Satyanarayana,G. Adiseshagiri Rao,,"Amitabh Bachchan, Soundarya, Jayasudha, Rachna Banerjee, Kader Khan, Anupam Kher, Mukesh Rishi, Anand Vardhan",7.0,13.0,2h 48m,1999,6.3,400,Drama,55.79,30.04,Hit,1.8571428571428572
Jaani_Dushman:_Ek_Anokhi_Kahani,Jaani Dushman: Ek Anokhi Kahani,https://wikipedia.org/wiki/Jaani_Dushman:_Ek_Anokhi_Kahani,Rajkumar Kohli,Rajkumar Kohli,K. K. Singh,"Sunny Deol, Akshay Kumar, Suniel Shetty, Arshad Warsi, Aftab Shivdasani, Sonu Nigam, Aditya Pancholi, Sharad Kapoor, Manisha Koirala, Rambha, Pinky Campbell, Kiran Rathod, Armaan Kohli",18.0,19.0,2h 50m,2002,2.7,400,Horror,68.47,64.86,Average,1.0555555555555556
Shool,Shool,https://wikipedia.org/wiki/Shool,Eeshwar Nivas,"Ram Gopal Varma, Nitin Manmohan","Ram Gopal Varma, Anurag Kashyap","Manoj Bajpayee, Sayaji Shinde, Raveena Tandon",5.0,9.0,2h 18m,1999,7.7,3900,Action,38.63,21.46,Hit,1.8
Munna_Michael,Munna Michael,https://wikipedia.org/wiki/Munna_Michael,Sabbir Khan,Viki Rajani,Vimmi Datta,"Tiger Shroff, Nawazuddin Siddiqui, Nidhhi Agerwal, Ronit Roy",41.0,47.0,2h 20m,2017,3.4,3900,Action,70.67,61.65,Average,1.146341463414634
Darna_Mana_Hai,Darna Mana Hai,https://wikipedia.org/wiki/Darna_Mana_Hai,Prawaal Raman,Ram Gopal Varma,"Atul Sabharwal, Rajnish Thakur, Abbas Tyrewala","Nana Patekar, Vivek Oberoi, Saif Ali Khan, Boman Irani, Sanjay Kapoor, Shilpa Shetty, Sohail Khan, Antara Mali, Sameera Reddy, Rajpal Yadav, Aftab Shivdasani, Isha Koppikar, Peeya Rai Chowdhary, Revathi, Raghuvir Yadav, Gaurav Kapur, Kiku Sharda, Abir Goswami",4.5,9.0,2h 1m,2003,6.3,3900,Horror,30.6,15.3,Superhit,2.0
Happy_Ending_(2014_film),Happy Ending,https://wikipedia.org/wiki/Happy_Ending_(2014_film),Raj and D.K.,"Saif Ali Khan, Dinesh Vijan, Sunil Lulla","Raj Nidimoru, Sita Menon, Krishna D.K., Hussain Dalal","Saif Ali Khan, Ileana D'Cruz, Kalki Koechlin, Govinda, Ranvir Shorey, Kareena Kapoor Khan, Preity Zinta",57.0,38.0,2h 15m,2014,5.4,3900,Comedy,68.05,102.08,Flop,0.6666666666666666
Lucky:_No_Time_for_Love,Lucky: No Time for Love,https://wikipedia.org/wiki/Lucky:_No_Time_for_Love,Radhika RaoVinay Sapru,"Sohail Khan, Bhushan Kumar, Krishan Kumar Dua","Radhika Rao, Milap Zaveri","Mithun Chakraborty, Salman Khan, Sneha Ullal",14.0,28.0,3h,2005,4.6,3900,Romance,84.72,42.36,Superhit,2.0
Humraaz_(2002_film),Humraaz,https://wikipedia.org/wiki/Humraaz_(2002_film),Abbas Mustan,"Ganesh Jain, Ratan Jain, Champak Jain","Shiraz Ahmed, Shyam Goel","Bobby Deol, Akshaye Khanna, Ameesha Patel",15.0,30.0,2h 53m,2002,6.4,3900,Thriller,108.11,54.05,Superhit,2.0
Commando_2,Commando 2,https://wikipedia.org/wiki/Commando_2,Deven Bhojani,"Vipul Shah, Dhaval Jayantilal Gada, Anil Ambani",Ritesh Shah,"Vidyut Jammwal, Adah Sharma, Esha Gupta, Freddy Daruwala, Thakur Anoop Singh",26.0,39.0,2h 24m,2017,5.4,3900,Action,58.64,39.09,Semihit,1.5
Dulhan_Hum_Le_Jayenge,Dulhan Hum Le Jayenge,https://wikipedia.org/wiki/Dulhan_Hum_Le_Jayenge,David Dhawan,Gordhan Tanwani,Rumi Jaffrey,"Salman Khan, Karisma Kapoor",22.0,36.0,2h 38m,2000,5.1,3900,Romance,145.76,89.08,Semihit,1.6363636363636365
Kyaa_Kool_Hai_Hum,Kyaa Kool Hai Hum,https://wikipedia.org/wiki/Kyaa_Kool_Hai_Hum,Sangeeth Sivan,"Ekta Kapoor, Shobha Kapoor","Sachin Yardi, Pankaj Trivedi","Tusshar Kapoor, Riteish Deshmukh, Isha Koppikar, Neha Dhupia, Anupam Kher",5.0,23.0,2h 52m,2005,6.1,3900,Comedy,69.59,15.13,Blockbuster,4.6
Yaadein_(2001_film),Yaadein...,https://wikipedia.org/wiki/Yaadein_(2001_film),Subhash Ghai,Subhash Ghai,,"Jackie Shroff, Hrithik Roshan, Kareena Kapoor, Amrish Puri, Kiran Rathod",20.0,35.0,2h 51m,2001,4.2,3800,Drama,133.69,76.39,Hit,1.75
Khal_Nayak,Khal Nayak,https://wikipedia.org/wiki/Khal_Nayak,Subhash Ghai,Subhash Ghai,"Subhash Ghai, Ram Kelkar, Kamlesh Pandey","Sanjay Dutt, Madhuri Dixit, Jackie Shroff",3.0,24.0,3h 10m,1993,7.1,3800,Action,146.11,18.26,Blockbuster,8.0
Yaariyan_(2014_film),Yaariyan,https://wikipedia.org/wiki/Yaariyan_(2014_film),Divya Khosla Kumar,Bhushan Kumar,Sanjeev Dutta,"Himansh Kohli, Rakul Preet Singh, Evelyn Sharma, Nicole Faria",10.0,55.0,2h 25m,2014,2.8,3800,Romance,98.5,17.91,Blockbuster,5.5
Suraj_Pe_Mangal_Bhari,Suraj Pe Mangal Bhari,https://wikipedia.org/wiki/Suraj_Pe_Mangal_Bhari,Abhishek Sharma,"Zee Studios, Shariq Patel, Abhishek Vyas",Rohan Shankar,"Manoj Bajpayee, Diljit Dosanjh, Fatima Sana Shaikh",20.0,4.0,2h 21m,2020,5.9,3800,Comedy,5.05,25.25,Flop,0.2
Thackeray_(film),Thackeray,https://wikipedia.org/wiki/Thackeray_(film),Abhijit Panse,"Viacom18 Motion Pictures, Shrikant Bhasi, Varsha Sanjay Raut, Purvashi Sanjay Raut, Vidhita Sanjay Raut",Arvind Jagtap,"Nawazuddin Siddiqui, Amrita Rao",30.0,32.0,2h,2019,5.4,3800,Biographical,42.82,40.15,Average,1.0666666666666667
Omerta_(film),Omerta,https://wikipedia.org/wiki/Omerta_(film),Hansal Mehta,Nahid Khan,"Mukul Dev, Hansal Mehta",Rajkummar Rao,18.0,4.0,1h 38m,2017,7.1,3800,Thriller,6.01,27.07,Flop,0.2222222222222222
1942:_A_Love_Story,1942: A Love Story,https://wikipedia.org/wiki/1942:_A_Love_Story,Vidhu Vinod Chopra,Vidhu Vinod Chopra,"Sanjay Leela Bhansali, Shiv Kumar Subramaniam, Vidhu Vinod Chopra, Kamna Chandra","Anil Kapoor, Manisha Koirala, Jackie Shroff, Chandni, Danny Denzongpa, Pran",4.75,7.0,2h 37m,1994,7.2,3700,Romance,40.2,27.28,Semihit,1.4736842105263157
Jazbaa,Jazbaa,https://wikipedia.org/wiki/Jazbaa,Sanjay Gupta,"Sanjay Gupta, Aishwarya Rai Bachchan, Anuradha Gupta, Nittin Keni, Akash Chawla, Sachiin Joshi, Raina Sachiin Joshi, Ajay Yadav (Executive), Vishal A. Singh (Creative Executive)",,"Aishwarya Rai Bachchan, Irrfan Khan, Shabana Azmi",29.0,43.0,1h 59m,2015,5.7,3700,Thriller,72.65,48.99,Semihit,1.4827586206896552
Haseena_Maan_Jaayegi,Haseena Maan Jaayegi,https://wikipedia.org/wiki/Haseena_Maan_Jaayegi,David Dhawan,Smita Thackeray,Rumi Jaffery,"Govinda, Sanjay Dutt, Karisma Kapoor, Pooja Batra",9.0,27.0,2h 27m,1999,6.3,3700,Comedy,115.88,38.63,Superhit,3.0
Jism_2,Jism 2,https://wikipedia.org/wiki/Jism_2,Pooja Bhatt,Dino Morea,"Mahesh Bhatt, Shagufta Rafiq","Sunny Leone, Randeep Hooda, Arunoday Singh",13.0,48.0,2h 10m,2012,3.1,3700,Thriller,96.59,26.16,Superhit,3.6923076923076925
Pyaar_To_Hona_Hi_Tha,Pyaar to Hona Hi Tha,https://wikipedia.org/wiki/Pyaar_To_Hona_Hi_Tha,Anees Bazmee,Gordhan Tanwani,Anees Bazmee,"Ajay Devgn, Kajol",7.5,38.0,2h 36m,1998,6.6,3600,Romance,172.88,34.12,Blockbuster,5.066666666666666
Chal_Mere_Bhai,Chal Mere Bhai,https://wikipedia.org/wiki/Chal_Mere_Bhai,David Dhawan,Nitin Manmohan,Rumi Jaffery,"Sanjay Dutt, Salman Khan, Karisma Kapoor",14.0,22.0,2h 16m,2000,4.7,3600,Comedy,89.08,56.69,Semihit,1.5714285714285714
Aaja_Nachle,Aaja Nachle,https://wikipedia.org/wiki/Aaja_Nachle,Anil Mehta,Aditya Chopra,"Jaideep Sahni, Piyush Mishra","Madhuri Dixit, Akshaye Khanna, Irrfan Khan, Konkona Sen Sharma, Jugal Hansraj, Kunal Kapoor",25.0,14.0,2h 17m,2007,6.2,3600,Drama,37.7,67.32,Flop,0.56
Sanam_Re,Sanam Re,https://wikipedia.org/wiki/Sanam_Re,Divya Khosla Kumar,"Bhushan Kumar, Krishan Kumar","Hussain Dalal, Sanjeev Datta","Pulkit Samrat, Yami Gautam, Urvashi Rautela, Rishi Kapoor",25.0,31.0,2h,2016,3.3,3500,Romance,49.41,39.85,Average,1.24
Hate_Story_3,Hate Story 3,https://wikipedia.org/wiki/Hate_Story_3,Vishal Pandya,"Bhushan Kumar, Krishan Kumar","Vikram Bhatt, Madhuri Banerji, Anupam Saroj","Sharman Joshi, Zareen Khan, Karan Singh Grover, Daisy Shah",20.0,62.0,2h 6m,2015,4.6,3500,Thriller,104.75,33.79,Superhit,3.1
LOC:_Kargil,LOC: Kargil,https://wikipedia.org/wiki/LOC:_Kargil,J. P. Dutta,J. P. Dutta,J. P. Dutta,"Sanjay Dutt, Ajay Devgn, Sunny Deol, Sunil Shetty, Abhishek Bachchan",33.0,32.0,4h 15m,2003,5.4,3400,War,108.79,112.19,Flop,0.9696969696969697
Tevar_(film),Tevar,https://wikipedia.org/wiki/Tevar_(film),Amit Ravindernath Sharma,"Baban Jangid Nimbla, Sanjay Kapoor, Sunil Lulla, Naresh Agarwal, Sunil Manchanda",Shantanu Shrivastav,"Arjun Kapoor, Sonakshi Sinha, Manoj Bajpayee",54.0,256.0,2h 37m,2015,4.2,3400,Action,432.51,91.23,Blockbuster,4.7407407407407405
Jattu_Engineer,Jattu Engineer,https://wikipedia.org/wiki/Jattu_Engineer,"Gurmeet Ram Rahim Singh
Honeypreet Insan","C.P. Arora, Jitender Khurana",Gurmeet Ram Rahim Singh,"Gurmeet Ram Rahim Singh, Honeypreet Insan",9.0,7.0,2h 19m,2017,6.2,3400,Comedy,10.53,13.53,Flop,0.7777777777777778
Aladin_(2009_film),Aladin,https://wikipedia.org/wiki/Aladin_(2009_film),Sujoy Ghosh,"Sujoy Ghosh, Sunil A Lulla","Sujoy Ghosh, Ritesh Shah, Suresh Nair","Amitabh Bachchan, Sanjay Dutt, Ritesh Deshmukh, Jacqueline Fernandez",45.0,11.0,2h 12m,2009,4.7,3400,Fantasy,26.36,107.85,Flop,0.24444444444444444
Tumko_Na_Bhool_Paayenge,Tumko Na Bhool Paayenge,https://wikipedia.org/wiki/Tumko_Na_Bhool_Paayenge,Pankaj Parashar,Gordhan Tanwani,Rumi Jaffery,"Salman Khan, Sushmita Sen, Diya Mirza",11.0,20.0,2h 40m,2002,5.6,3400,Action,72.07,39.64,Hit,1.8181818181818181
Main_Aurr_Mrs_Khanna,Main Aurr Mrs Khanna,https://wikipedia.org/wiki/Main_Aurr_Mrs_Khanna,Prem Soni,"Sohail Khan, Ronnie Screwvala",,"Salman Khan, Kareena Kapoor, Sohail Khan, Bappi Lahiri",38.0,15.0,1h 49m,2009,3.4,3400,Romance,35.95,91.07,Flop,0.39473684210526316
Ekk_Deewana_Tha,Ekk Deewana Tha,https://wikipedia.org/wiki/Ekk_Deewana_Tha,Gautham Vasudev Menon,"Gautham Vasudev Menon, Elred Kumar",,"Prateik Babbar, Amy Jackson, Manu Rishi",14.0,9.0,2h 16m,2012,6.1,3400,Romance,18.11,28.17,Flop,0.6428571428571429
Welcome_to_Sajjanpur,Welcome to Sajjanpur,https://wikipedia.org/wiki/Welcome_to_Sajjanpur,Shyam Benegal,"Ronnie Screwvala, Chetan Motiwalla",Ashok Mishra,"Shreyas Talpade, Amrita Rao, Kunal Kapoor, Ravi Kishan, Ravi Jhankal",9.0,15.0,2h 13m,2008,6.9,3400,Comedy,38.11,22.86,Semihit,1.6666666666666667
Kaalakaandi,Kaalakaandi,https://wikipedia.org/wiki/Kaalakaandi,Akshat Verma,"Rohit Khattar, Ashi Dua Sara",Akshat Verma,"Saif Ali Khan, Akshay Oberoi, Kunaal Roy Kapur, Deepak Dobriyal, Vijay Raaz, Sobhita Dhulipala, Isha Talwar, Shivam Patil, Amanda Rosario",18.0,10.0,1h 52m,2018,6.2,3300,Comedy,14.19,25.53,Flop,0.5555555555555556
Dulhe_Raja,Dulhe Raja,https://wikipedia.org/wiki/Dulhe_Raja,Harmesh Malhotra,Harmesh Malhotra,Rajeev Kaul,"Govinda, Raveena Tandon, Kader Khan, Prem Chopra, Johnny Lever",4.0,22.0,2h 23m,1998,6.8,3300,Comedy,100.09,18.2,Blockbuster,5.5
Katti_Batti,Katti Batti,https://wikipedia.org/wiki/Katti_Batti,Nikkhil Advani,Siddharth Roy Kapur,"Anshul Singhal, Nikkhil Advani","Imran Khan, Kangana Ranaut, Vivan Bhatena",34.0,26.0,2h 15m,2015,4.7,3300,Romance,43.93,57.44,Flop,0.7647058823529411
Dolly_Ki_Doli,Dolly Ki Doli,https://wikipedia.org/wiki/Dolly_Ki_Doli,Abhishek Dogra,"Arbaaz Khan, Malaika Arora Khan","Umashankar Singh, Abhishek Dogra","Sonam Kapoor, Pulkit Samrat, Rajkummar Rao, Varun Sharma",20.0,19.0,1h 38m,2015,4.6,3300,Comedy,32.1,33.79,Flop,0.95
Phobia_(2016_film),Phobia,https://wikipedia.org/wiki/Phobia_(2016_film),Pavan Kirpalani,Viki Rajani,"Pavan Kirpalani, Pooja Ladha Surti, Arun Sukumar",Radhika Apte,10.0,3.0,1h 52m,2016,6.8,3300,Thriller,4.78,15.94,Flop,0.3
Jogira_Sara_Ra_Ra,Jogira Sara Ra Ra,https://wikipedia.org/wiki/Jogira_Sara_Ra_Ra,Kushan Nandy,"Kiran Shroff, Naeem Siddiqui",Ghalib Asad Bhopali,"Nawazuddin Siddiqui, Neha Sharma, Zarina Wahab",25.0,2.0,2h 1m,2023,6.8,3200,Comedy,2.12,26.5,Flop,0.08
Raja_Babu_(film),Raja Babu,https://wikipedia.org/wiki/Raja_Babu_(film),David Dhawan,Nandu G. Tolani,,"Govinda, Karisma Kapoor",2.3,15.0,2h 41m,1994,6.3,3200,Comedy,86.15,13.21,Blockbuster,6.521739130434783
Notebook_(2019_film),Notebook,https://wikipedia.org/wiki/Notebook_(2019_film),Nitin Kakkar,"Salman Khan, Murad Khetani, Ashwin Varde","Payal Ashar, Sharib Hashmi","Zaheer Iqbal, Pranutan Bahl",15.0,4.0,1h 55m,2019,7.0,3200,Romance,5.35,20.07,Flop,0.26666666666666666
The_Shaukeens,The Shaukeens,https://wikipedia.org/wiki/The_Shaukeens,Abhishek Sharma,"Ashwin Varde, Murad Khetani","Tigmanshu Dhulia, Sai Kabir","Anupam Kher, Annu Kapoor, Piyush Mishra, Lisa Haydon",30.25,46.0,2h 4m,2014,4.8,3200,Comedy,82.38,54.17,Semihit,1.5206611570247934
Lamhe,Lamhe,https://wikipedia.org/wiki/Lamhe,Yash Chopra,"Yash Chopra, T. Subbarami Reddy","Honey Irani, Rahi Masoom Raza","Sridevi, Anil Kapoor, Waheeda Rehman, Anupam Kher, Deepak Malhotra, Dippy Sagoo",2.0,3.0,3h 7m,1991,7.2,3200,Romance,20.52,13.68,Semihit,1.5
Bichhoo,Bichhoo,https://wikipedia.org/wiki/Bichhoo,Guddu Dhanoa,Guddu Dhanoa,,"Bobby Deol, Rani Mukerji, Ashish Vidyarthi, Malaika Arora",7.5,20.0,2h 40m,2000,5.0,3200,Action,80.98,30.37,Superhit,2.6666666666666665
Bank_Chor,Bank Chor,https://wikipedia.org/wiki/Bank_Chor,Bumpy,Ashish Patil,"Baljeet Singh Marwah, Ishita Moitra","Riteish Deshmukh, Vivek Oberoi, Rhea Chakraborty, Baba Sehgal, Bhuvan Arora, Sahil Vaid, Vikram Thapa",10.0,10.0,2h,2017,6.0,3200,Comedy,15.04,15.04,Average,1.0
Chance_Pe_Dance,Chance Pe Dance,https://wikipedia.org/wiki/Chance_Pe_Dance,Ken Ghosh,Ronnie Screwvala,"Ken Ghosh, Nupur Asthana, Manu Rishi","Shahid Kapoor, Genelia D'Souza",29.0,16.0,2h 2m,2010,4.8,3200,Romance,36.17,65.57,Flop,0.5517241379310345
99_(2009_film),99,https://wikipedia.org/wiki/99_(2009_film),Raj and D.K.,"Anupam Mittal, Aditya Shastri","Raj, D.K., Sita Menon","Kunal Khemu, Boman Irani, Soha Ali Khan, Cyrus Broacha, Mahesh Manjrekar, Vinod Khanna, Amit Mistry, Dali Vivekanandan",9.0,15.0,2h 15m,2009,7.3,3200,Comedy,35.95,21.57,Semihit,1.6666666666666667
Sharaabi,Sharaabi,https://wikipedia.org/wiki/Sharaabi,Prakash Mehra,Satyendra Pal,,"Amitabh Bachchan, Jaya Prada, Pran, Om Prakash, Deepak Parashar",4.5,8.0,3h,1984,7.3,3200,Drama,82.29,46.29,Hit,1.7777777777777777
Deewangee,Deewangee,https://wikipedia.org/wiki/Deewangee,Anees Bazmee,Nitin Manmohan,"Anees Bazmee, Neeraj Pathak, Humayum Mirza","Ajay Devgn, Akshaye Khanna, Urmila Matondkar",9.0,22.0,2h 49m,2002,6.5,3100,Thriller,79.28,32.43,Superhit,2.4444444444444446
Great_Grand_Masti,Great Grand Masti,https://wikipedia.org/wiki/Great_Grand_Masti,Indra Kumar,"Sameer Nair, Aman Gill, Ashok Thakeria, Markand Adhikari, Anand Pandit",,"Riteish Deshmukh, Vivek Oberoi, Aftab Shivdasani, Urvashi Rautela",50.0,19.0,2h 14m,2016,3.7,3100,Comedy,30.28,79.69,Flop,0.38
Jalebi_(2018_film),Jalebi,https://wikipedia.org/wiki/Jalebi_(2018_film),Pushpdeep Bhardwaj,"Mukesh Bhatt, Mahesh Bhatt, Sakshi Bhatt","Kausar Munir, Pushpdeep Bhardwaj","Varun Mitra, Rhea Chakraborty, Digangana Suryavanshi",8.0,2.0,1h 52m,2018,6.1,3100,Romance,2.84,11.35,Flop,0.25
Shaan_(1980_film),Shaan,https://wikipedia.org/wiki/Shaan_(1980_film),Ramesh Sippy,G. P. Sippy,Salim–Javed,"Sunil Dutt, Shashi Kapoor, Amitabh Bachchan, Shatrughan Sinha, Raakhee Gulzar, Parveen Babi, Bindiya Goswami, Johnny Walker, Kulbhushan Kharbanda",4.25,10.0,3h 1m,1980,7.0,3100,Action,129.85,55.19,Superhit,2.3529411764705883
